bat_num,temp,profile,U_start_V,U_end_V,file_name,Q_Ah,eta,OCV_file_name,SOC_start,SOC_end,SOH,R0,R,tau,U_rmse
3,25,impulse_144_s,3.70251,3.68381,3_+25_impulse_144_s_20.csv,3.115264324074073,1.0,OCV_3_+25.csv,50.71848237168808,48.73274040324385,89.0075521164021,0.05538321576085659,"[0.716494651389469, -0.6857427944401611]","[43.159393655282926, 42.257962451235464]",0.00333141302176957
3,25,impulse_288_s,3.68381,3.65164,3_+25_impulse_288_s_21.csv,3.115264324074073,1.0,OCV_3_+25.csv,48.73274040324385,44.94088274365364,89.0075521164021,0.05625280300696525,"[0.36820652614913296, -0.33505137994186485]","[61.00602950925374, 58.859837026690236]",0.0030836667588062857
3,25,impulse_72_s,3.65164,3.64465,3_+25_impulse_72_s_22.csv,3.115264324074073,1.0,OCV_3_+25.csv,44.94088274365364,44.04426719072636,89.0075521164021,0.058308061919029826,"[0.057350736908687173, -0.039774990311621086]","[17.62689341770049, 6.3213823843998895]",0.00732540722200046
3,25,impulse_144_s,3.64465,3.63052,3_+25_impulse_144_s_23.csv,3.115264324074073,1.0,OCV_3_+25.csv,44.04426719072636,42.133558983685234,89.0075521164021,0.057615567869258845,"[0.2521785341102312, -0.2205326660705447]","[43.566079040673834, 38.87127983344737]",0.005535756074576459
3,25,impulse_288_s,3.63052,3.5979300000000003,3_+25_impulse_288_s_24.csv,3.115264324074073,1.0,OCV_3_+25.csv,42.133558983685234,37.50192952980642,89.0075521164021,0.059481198880883726,"[0.19296169600081872, -0.15878692427394442]","[57.45010886664236, 48.29183908749299]",0.0062238095695462585
3,25,impulse_72_s,3.5979300000000003,3.58705,3_+25_impulse_72_s_25.csv,3.115264324074073,1.0,OCV_3_+25.csv,37.50192952980642,36.02929722267391,89.0075521164021,0.05995064956303609,"[0.51083911813268, -0.4985316251501025]","[6.46273380908251, 5.682125783234297]",0.010957938217965774
3,25,impulse_144_s,3.58705,3.5674800000000007,3_+25_impulse_144_s_26.csv,3.115264324074073,1.0,OCV_3_+25.csv,36.02929722267391,33.632764358467625,89.0075521164021,0.0566775309683865,"[0.10900153484125512, -0.07617874162852573]","[56.172634235825726, 46.20960860200353]",0.004437437181115792
3,25,impulse_288_s,3.5674800000000007,3.52513,3_+25_impulse_288_s_27.csv,3.115264324074073,1.0,OCV_3_+25.csv,33.632764358467625,29.00795615562537,89.0075521164021,0.05899058215841826,"[0.08973798553987346, -0.05649535692370293]","[68.95443581363656, 49.99556551476672]",0.005357860708840864
3,25,UDDS,4.09919,3.9494,3_+25_UDDS_01.csv,3.115264324074073,1.0,OCV_3_+25.csv,97.4652736425697,76.12562137175543,89.0075521164021,0.06498020329656862,"[0.15906189733752027, -0.09043205206670096]","[70.0443579235425, 62.752396532969534]",0.009736450460961828
3,25,UDDS,3.9494,3.74131,3_+25_UDDS_02.csv,3.115264324074073,1.0,OCV_3_+25.csv,76.12562137175543,54.68238714075798,89.0075521164021,0.05680352962999322,"[0.419197711606894, -0.3407687209987901]","[71.04343841348592, 64.14058555160491]",0.004059464411751502
3,25,UDDS,3.74131,3.5766800000000005,3_+25_UDDS_03.csv,3.115264324074073,1.0,OCV_3_+25.csv,54.68238714075798,34.72416452433009,89.0075521164021,0.05316465705371631,"[0.11217782437427312, -0.06741750634881297]","[70.82696624731287, 64.3527350987968]",0.0019182228402236635
3,25,NEDC,4.10232,3.94063,3_+25_NEDC_01.csv,3.115264324074073,1.0,OCV_3_+25.csv,97.67673242470556,75.20828942679081,89.0075521164021,0.06728735153632535,"[5.6285790756869565, -5.563830539798131]","[76.06224499935479, 75.85824082140158]",0.0096871794896638
3,25,NEDC,3.94063,3.71929,3_+25_NEDC_02.csv,3.115264324074073,1.0,OCV_3_+25.csv,75.20828942679081,52.43667971613959,89.0075521164021,0.06229116887253272,"[9.296456892362267, -9.222782304139]","[77.696455630226, 77.32133759921601]",0.005706282069106528
3,25,NEDC,3.71929,3.54191,3_+25_NEDC_03.csv,3.115264324074073,1.0,OCV_3_+25.csv,52.43667971613959,30.763291422387542,89.0075521164021,0.05619728834484382,"[1.8303302385506446, -1.7845878658153063]","[77.75971572415989, 77.26669742708592]",0.002363049624910917
3,25,WLTC,4.10225,3.87887,3_+25_WLTC_01.csv,3.115264324074073,1.0,OCV_3_+25.csv,97.6731954797236,68.06416584108275,89.0075521164021,0.06448992293533361,"[0.25984352222376544, -0.18945038965938252]","[65.60498081388405, 56.101138502451825]",0.01115322705289183
3,25,WLTC,3.87887,3.65652,3_+25_WLTC_02.csv,3.115264324074073,1.0,OCV_3_+25.csv,68.06416584108275,45.5593428376424,89.0075521164021,0.05979362137418364,"[0.3325937094802511, -0.26160437144007204]","[66.1212098912786, 56.406432700986514]",0.0095228043485209
3,25,WLTC,3.65652,3.4656,3_+25_WLTC_03.csv,3.115264324074073,1.0,OCV_3_+25.csv,45.5593428376424,23.763677303085338,89.0075521164021,0.05682814120604552,"[0.2773721438919855, -0.21978543991227303]","[65.66809807079461, 57.7576151267192]",0.00783279444809251
4,25,impulse_72_s,4.113100000000001,4.105790000000001,4_+25_impulse_72_s_01.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,96.55057821176578,95.83076276587644,97.60427328042324,0.04268069346267272,"[0.0557435348973276, -0.04500505317812406]","[9.397460858291693, 5.36456737193476]",0.0026224002214250914
4,25,impulse_144_s,4.105790000000001,4.09531,4_+25_impulse_144_s_02.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,95.83076276587644,94.50718765015972,97.60427328042324,0.03949947277833407,"[-0.0005964354091234896, 0.018389116977284688]","[48.136859756718856, 35.72583514587257]",0.0009078709806350035
4,25,impulse_288_s,4.09531,4.08016,4_+25_impulse_288_s_03.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,94.50718765015972,91.56577824937231,97.60427328042324,0.03937449125278693,"[-0.007957722698266884, 0.029391663681019736]","[61.70857347051607, 53.113082506119866]",0.0012388101973911452
4,25,impulse_72_s,4.08016,4.07559,4_+25_impulse_72_s_04.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,91.56577824937231,90.3720918976064,97.60427328042324,0.04082242533659671,"[0.03267249709545858, -0.014330902888814886]","[22.466080662135116, 5.854008651753246]",0.003849477234260581
4,25,impulse_144_s,4.07559,4.0625,4_+25_impulse_144_s_05.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,90.3720918976064,87.12814402563723,97.60427328042324,0.043107016395293955,"[0.16465321564149996, -0.13869854966484024]","[40.407805683631636, 35.276555037897076]",0.005172519821564682
4,25,impulse_288_s,4.0625,4.02414,4_+25_impulse_288_s_06.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,87.12814402563723,82.39902422305376,97.60427328042324,0.043905032650202805,"[0.2168288647086101, -0.1872450526882656]","[64.08166033146317, 59.082341029387436]",0.004200197291317685
4,25,impulse_72_s,4.02414,4.01332,4_+25_impulse_72_s_07.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,82.39902422305376,81.38220041123984,97.60427328042324,0.03803261293231365,"[0.030084157463030153, -0.004474985260095401]","[34.894893833484296, 4.209321308516838]",0.0025733843689246766
4,25,impulse_144_s,4.01332,3.99124,4_+25_impulse_144_s_08.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,81.38220041123984,79.4107126018101,97.60427328042324,0.04017566764746632,"[0.04912993889489807, -0.02061978536695167]","[45.27577458106369, 26.93714468089768]",0.0025270510379245535
4,25,impulse_288_s,3.99124,3.95095,4_+25_impulse_288_s_09.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,79.4107126018101,75.74173644649552,97.60427328042324,0.043483362737328654,"[0.4444161766326754, -0.4161115292746298]","[59.64908837044652, 57.47459189888559]",0.003728216086283044
4,25,impulse_72_s,3.95095,3.94199,4_+25_impulse_72_s_10.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,75.74173644649552,74.86607315877849,97.60427328042324,0.045176649389070234,"[0.10915549840598086, -0.09623156007030612]","[8.461362672322153, 4.471811208674604]",0.008491822474181369
4,25,impulse_144_s,3.94199,3.92509,4_+25_impulse_144_s_11.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,74.86607315877849,73.10389223054459,97.60427328042324,0.04523718173724673,"[0.11920118895469944, -0.08933204040719203]","[50.461622398193825, 38.028390210539825]",0.005170691786220739
4,25,impulse_288_s,3.92509,3.89361,4_+25_impulse_288_s_12.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,73.10389223054459,69.49319413662464,97.60427328042324,0.05035176843795362,"[17.93137199834146, -17.903944384453887]","[64.18242649144997, 64.06111051412319]",0.008651095025635694
4,25,impulse_72_s,3.89361,3.88594,4_+25_impulse_72_s_13.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,69.49319413662464,68.60691487906995,97.60427328042324,0.04642076310799907,"[0.0820227185451454, -0.06825820746535238]","[11.124307862812827, 4.289766363412001]",0.012811900895241105
4,25,impulse_144_s,3.88594,3.86893,4_+25_impulse_144_s_14.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,68.60691487906995,66.68521021391969,97.60427328042324,0.050997002779331065,"[0.11476872415803648, -0.08316724476043214]","[63.693241727546514, 39.93326316288483]",0.01010187733907548
4,25,impulse_288_s,3.86893,3.82117,4_+25_impulse_288_s_15.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,66.68521021391969,62.32705834479381,97.60427328042324,0.05101877428667359,"[1.4336203622617532, -1.4083028228796488]","[67.89378135994042, 66.41532496127677]",0.009082226645442384
4,25,impulse_72_s,3.82117,3.80234,4_+25_impulse_72_s_16.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,62.32705834479381,60.80526827051123,97.60427328042324,0.043131112908232336,"[0.03707878392356627, -0.021140708970489926]","[23.6867957987588, 5.345347680482237]",0.008520081514776586
4,25,impulse_144_s,3.80234,3.77728,4_+25_impulse_144_s_17.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,60.80526827051123,58.61823239139812,97.60427328042324,0.040494407654235745,"[0.04883122584765855, -0.030747061363449634]","[48.69508499345289, 38.676702569648064]",0.0029649815317460714
4,25,impulse_288_s,3.77728,3.73677,4_+25_impulse_288_s_18.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,58.61823239139812,54.656782431788834,97.60427328042324,0.038911156105346414,"[0.039610393234522846, -0.02108691557180983]","[60.10926764875143, 56.31981554850615]",0.0016349816507654155
4,25,impulse_72_s,3.73677,3.727009999999999,4_+25_impulse_72_s_19.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,54.656782431788834,53.68104126046859,97.60427328042324,0.03852540162796008,"[0.026493411602788963, -0.011614567211257268]","[22.768665189877183, 5.28554461816281]",0.0029054396074827986
4,25,impulse_144_s,3.727009999999999,3.70841,4_+25_impulse_144_s_20.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,53.68104126046859,51.77373552251904,97.60427328042324,0.03797283471577791,"[0.046448000076467454, -0.02717295417171411]","[34.64805671400423, 24.628858795698164]",0.001998232059626542
4,25,impulse_288_s,3.70841,3.67592,4_+25_impulse_288_s_21.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,51.77373552251904,48.18158291832827,97.60427328042324,0.03766814225944328,"[0.04522156077012237, -0.023062656236514077]","[52.294353278111906, 43.26197440399893]",0.0012755508977070284
4,25,impulse_72_s,3.67592,3.66896,4_+25_impulse_72_s_22.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,48.18158291832827,47.33018576934023,97.60427328042324,0.04048466600344554,"[0.03924657249360696, -0.026762384245342618]","[15.211105840796476, 4.577015022349559]",0.004861123800397173
4,25,impulse_144_s,3.66896,3.65596,4_+25_impulse_144_s_23.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,47.33018576934023,45.63005041037147,97.60427328042324,0.038984605132151844,"[0.4897535244858466, -0.4664625190237139]","[44.96667117367705, 43.830599972128304]",0.0023056313530826593
4,25,impulse_288_s,3.65596,3.63314,4_+25_impulse_288_s_24.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,45.63005041037147,42.29352917811858,97.60427328042324,0.04020815607996826,"[0.04965483896667708, -0.024667396344915403]","[61.81264203993733, 37.78623574129173]",0.0030255241774551447
4,25,impulse_72_s,3.63314,3.627580000000001,4_+25_impulse_72_s_25.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,42.29352917811858,41.40340259031498,97.60427328042324,0.04167660985767482,"[0.037582385815249794, -0.022063218220120313]","[23.861458498278086, 6.34523682446402]",0.006108225285079554
4,25,impulse_144_s,3.627580000000001,3.6162,4_+25_impulse_144_s_26.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,41.40340259031498,39.58177729950828,97.60427328042324,0.041819416159656536,"[0.3317388796537733, -0.3042158191879699]","[56.939391866459026, 53.38476199544]",0.004167301963974237
4,25,impulse_288_s,3.6162,3.58435,4_+25_impulse_288_s_27.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,39.58177729950828,34.75432310212415,97.60427328042324,0.044050072644826,"[0.3569867054679333, -0.33028812660840673]","[56.64704269220992, 52.15513601657983]",0.00574254245134731
4,25,UDDS,4.1181,3.9759,4_+25_UDDS_01.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,96.97198751920632,78.05124180949238,97.60427328042324,0.03979184714746412,"[-0.08233148736269849, 0.10784977796420284]","[70.913508152671, 64.0968408675479]",0.004798184523786091
4,25,UDDS,3.9759,3.78542,4_+25_UDDS_02.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,78.05124180949238,59.3601438643792,97.60427328042324,0.03862280898267575,"[0.1296483993224922, -0.0828735370930871]","[69.86879592418856, 63.7919629582738]",0.0022225032519279523
4,25,UDDS,3.78542,3.62898,4_+25_UDDS_03.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,59.3601438643792,41.62456614403028,97.60427328042324,0.03798982025884142,"[0.15159445746333322, -0.11410721475999748]","[69.88293600152369, 64.54052708015232]",0.0018369485231934872
4,25,NEDC,4.11219,3.95646,4_+25_NEDC_01.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,96.47390441230318,76.26625783659316,97.60427328042324,0.041206835328480594,"[-1.4511023373292047, 1.4804597011713203]","[76.53050826207381, 76.07975492307067]",0.005622756067930339
4,25,NEDC,3.95646,3.74869,4_+25_NEDC_02.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,76.26625783659316,55.84807655157921,97.60427328042324,0.0418387166846809,"[2.9193413716070027, -2.874457537954113]","[75.5472386313166, 75.0082914709635]",0.003554946329279282
4,25,NEDC,3.74869,3.5998999999999994,4_+25_NEDC_03.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,55.84807655157921,37.01085974386376,97.60427328042324,0.03922496539334564,"[0.2857392149411208, -0.257805064115894]","[77.33810024187034, 76.9895531370549]",0.0012420795129852058
4,25,WLTC,4.11243,3.90146,4_+25_WLTC_01.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,96.49048253110588,70.42228393846251,97.60427328042324,0.039473777577484936,"[0.024941282882733826, 0.008417916468122915]","[65.8491667507797, 56.42577729782076]",0.006048345106560456
4,25,WLTC,3.90146,3.68675,4_+25_WLTC_02.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,70.42228393846251,49.443456825840784,97.60427328042324,0.04185850558547038,"[0.24282584976557817, -0.19218364466848245]","[66.10656345929192, 56.09028615409922]",0.008044286312723732
4,25,WLTC,3.68675,3.53949,4_+25_WLTC_03.csv,3.416149564814813,0.9934009800175128,OCV_4_+25.csv,49.443456825840784,29.476865838828697,97.60427328042324,0.03826177313196086,"[0.08182367992070755, -0.05023825574882342]","[64.4619457414918, 55.577499911073275]",0.0018795288098595
5,25,impulse_72_s,4.11295,4.105790000000001,5_+25_impulse_72_s_01.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,96.57419322343728,95.8625877627461,97.68482592592596,0.054823620007259447,"[0.0900223199849727, -0.07910493374460137]","[6.987288179521347, 4.990907229019263]",0.003243183760471908
5,25,impulse_144_s,4.105790000000001,4.095389999999999,5_+25_impulse_144_s_02.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,95.8625877627461,94.536680381345,97.68482592592596,0.053432140487110875,"[-0.03010018765862029, 0.046436088621610735]","[62.78252664603124, 53.38750029780741]",0.0008616149988271497
5,25,impulse_288_s,4.095389999999999,4.08025,5_+25_impulse_288_s_03.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,94.536680381345,91.57641858030088,97.68482592592596,0.051924085544700946,"[-0.004461280652443165, 0.025608035650150664]","[51.718476387683516, 51.44943378370763]",0.001157682089153777
5,25,impulse_72_s,4.08025,4.07558,5_+25_impulse_72_s_04.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,91.57641858030088,90.37660265789036,97.68482592592596,0.05358900418616838,"[0.04202146296575788, -0.024723544683412108]","[17.05980178925581, 6.664364867067479]",0.004549153198394863
5,25,impulse_144_s,4.07558,4.0625,5_+25_impulse_144_s_05.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,90.37660265789036,87.16513086052022,97.68482592592596,0.05537826402106951,"[0.11430431654816742, -0.089931799232985]","[31.483531167830108, 24.00025332237171]",0.006344547244223561
5,25,impulse_288_s,4.0625,4.0242,5_+25_impulse_288_s_06.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,87.16513086052022,82.41543702142918,97.68482592592596,0.05625735301253728,"[0.1899484754292789, -0.16066292020101736]","[58.61937043966086, 52.17277384346537]",0.004985535127206744
5,25,impulse_72_s,4.0242,4.01347,5_+25_impulse_72_s_07.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,82.41543702142918,81.41235398233157,97.68482592592596,0.053219067246076876,"[0.048571856084164824, -0.026872540086112544]","[21.676340969486287, 9.24063095895126]",0.004103094933390148
5,25,impulse_144_s,4.01347,3.99138,5_+25_impulse_144_s_08.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,81.41235398233157,79.42476116134009,97.68482592592596,0.052823548431258284,"[0.06519901662497626, -0.03535339394459113]","[50.85200554411895, 39.10382237837821]",0.002474018289481087
5,25,impulse_288_s,3.99138,3.95124,5_+25_impulse_288_s_09.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,79.42476116134009,75.76590626973534,97.68482592592596,0.044935233046115186,"[6.521499330633044, -6.493766131343884]","[53.68143978208161, 53.521793921524775]",0.0045500643110917656
5,25,impulse_72_s,3.95124,3.9423600000000008,5_+25_impulse_72_s_10.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,75.76590626973534,74.89468925385799,97.68482592592596,0.045906884692260994,"[0.10411504779829717, -0.0891597450072242]","[9.591239785042639, 5.349987465234184]",0.008718925838940692
5,25,impulse_144_s,3.9423600000000008,3.92549,5_+25_impulse_144_s_11.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,74.89468925385799,73.13554453099108,97.68482592592596,0.04728535376977493,"[0.38944427756243727, -0.3621612595770764]","[35.842210754295714, 32.53482727104732]",0.0072735956012541046
5,25,impulse_288_s,3.92549,3.89412,5_+25_impulse_288_s_12.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,73.13554453099108,69.53585546293999,97.68482592592596,0.05098791650041617,"[0.17843276418941767, -0.15072234725326816]","[68.70518731492989, 55.48741038689426]",0.009340650135964988
5,25,impulse_72_s,3.89412,3.88653,5_+25_impulse_72_s_13.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,69.53585546293999,68.63976008880991,97.68482592592596,0.046860828645740954,"[0.059026388421147394, -0.043000392255478706]","[13.49255408484452, 3.4721772563522313]",0.013236276452140924
5,25,impulse_144_s,3.88653,3.8696,5_+25_impulse_144_s_14.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,68.63976008880991,66.73015252415956,97.68482592592596,0.05208469586939993,"[5.952153940608476, -5.927329138565387]","[31.75079493703109, 31.475756247658307]",0.014562394685604926
5,25,impulse_288_s,3.8696,3.82356,5_+25_impulse_288_s_15.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,66.73015252415956,62.46077081036,97.68482592592596,0.051121661842181934,"[0.27691553790142004, -0.25226201483053134]","[55.874933753308554, 48.70189239865103]",0.01131958705157526
5,25,impulse_72_s,3.82356,3.80457,5_+25_impulse_72_s_16.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,62.46077081036,60.92178180576392,97.68482592592596,0.04501949574876221,"[0.1450243482692081, -0.13395614597548577]","[6.564483402623659, 4.499252828191256]",0.012220096821011762
5,25,impulse_144_s,3.80457,3.7783,5_+25_impulse_144_s_17.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,60.92178180576392,58.64534418517541,97.68482592592596,0.04243419722567076,"[0.052673035616703466, -0.034016935092385306]","[48.73158447004841, 35.9154546733051]",0.004035496211398109
5,25,impulse_288_s,3.7783,3.737519999999999,5_+25_impulse_288_s_18.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,58.64534418517541,54.663957843340064,97.68482592592596,0.03988920159835102,"[0.029185463493523724, -0.010749602772020715]","[57.91617064785329, 44.55373926143164]",0.0020613247883924757
5,25,impulse_72_s,3.737519999999999,3.72778,5_+25_impulse_72_s_19.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,54.663957843340064,53.693026716666,97.68482592592596,0.038425729302575984,"[0.02402134801667042, -0.007058868272632749]","[26.718803502391655, 5.176556380106527]",0.0029811844147917027
5,25,impulse_144_s,3.72778,3.7091,5_+25_impulse_144_s_20.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,53.693026716666,51.78149362022209,97.68482592592596,0.03915472714767303,"[0.15894807543201062, -0.1385630456342585]","[47.87455385065255, 46.361519264386544]",0.001732852750098985
5,25,impulse_288_s,3.7091,3.6766,5_+25_impulse_288_s_21.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,51.78149362022209,48.183576528898286,97.68482592592596,0.038794052112003846,"[0.02437889258324509, -0.002428820483274821]","[63.29615034297925, 45.316804721431744]",0.0012980042997873301
5,25,impulse_72_s,3.6766,3.66969,5_+25_impulse_72_s_22.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,48.183576528898286,47.34036421994149,97.68482592592596,0.039940087599864574,"[0.0285980802336062, -0.012708638835248809]","[22.433703464036242, 3.799295159616633]",0.0044504891081905374
5,25,impulse_144_s,3.66969,3.65658,5_+25_impulse_144_s_23.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,47.34036421994149,45.63944530363048,97.68482592592596,0.04010113225891173,"[0.05963371837047, -0.03635691752761757]","[48.573437013815884, 36.159998080322936]",0.002610782001681563
5,25,impulse_288_s,3.65658,3.6337,5_+25_impulse_288_s_24.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,45.63944530363048,42.28594075641563,97.68482592592596,0.04107665446323617,"[0.05188969778057714, -0.026695855984498883]","[65.38127861065935, 43.319064071008675]",0.003034970821011818
5,25,impulse_72_s,3.6337,3.62818,5_+25_impulse_72_s_25.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,42.28594075641563,41.42408247502488,97.68482592592596,0.042617849844870555,"[0.0393846043259343, -0.024938888285905327]","[18.803275401505964, 5.187124169869968]",0.007015365040250299
5,25,impulse_144_s,3.62818,3.61689,5_+25_impulse_144_s_26.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,41.42408247502488,39.60506427535897,97.68482592592596,0.04282877088357605,"[0.20396852630419038, -0.17597695643163963]","[57.41481802296526, 51.20630100485574]",0.004445751002431641
5,25,impulse_288_s,3.61689,3.5856700000000004,5_+25_impulse_288_s_27.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,39.60506427535897,34.839291839559785,97.68482592592596,0.04470562946421007,"[0.33467106220213133, -0.30798573473308055]","[54.24608284471822, 49.454593640975254]",0.0062797909961648446
5,25,UDDS,4.11795,3.97607,5_+25_UDDS_01.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,96.9986572083314,78.06411824257738,97.68482592592596,0.03993488618362778,"[-0.07910407098009296, 0.1052113354894714]","[70.81839687345186, 63.90859078572059]",0.004808536791694737
5,25,UDDS,3.97607,3.7867000000000006,5_+25_UDDS_02.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,78.06411824257738,59.40488523177461,97.68482592592596,0.038668195979016516,"[0.11163494139985616, -0.06441043669708824]","[70.82241920990015, 63.55664931743782]",0.0022050111446152315
5,25,UDDS,3.7867000000000006,3.62959,5_+25_UDDS_03.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,59.40488523177461,41.63540349594281,97.68482592592596,0.03807226917671358,"[0.1490835753840667, -0.11044010911880776]","[70.3887106836549, 64.38832071093044]",0.0018956762810546372
5,25,NEDC,4.112209999999999,3.95693,5_+25_NEDC_01.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,96.50586487464948,76.31472670385358,97.68482592592596,0.04128789072312683,"[-1.5048433796387242, 1.534586302587364]","[76.60547420959949, 76.1585857744136]",0.005630448515296744
5,25,NEDC,3.95693,3.749719999999999,5_+25_NEDC_02.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,76.31472670385358,55.88490749276352,97.68482592592596,0.041881554338192614,"[1.065611247337458, -1.0197060591573246]","[77.38015801866959, 75.84790421492235]",0.0035642072301264693
5,25,NEDC,3.749719999999999,3.601090000000001,5_+25_NEDC_03.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,55.88490749276352,37.11755343435806,97.68482592592596,0.039284057277534715,"[1.1599457711897008, -1.1313997852038171]","[76.58879565279962, 76.47090234608845]",0.001273332730349452
5,25,WLTC,4.112499999999999,3.90215,5_+25_WLTC_01.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,96.53968395637266,70.48238027101235,97.68482592592596,0.03961513888618331,"[0.027415930496049724, 0.00651384516732453]","[65.92852812533266, 56.87638725113402]",0.0060852298179204095
5,25,WLTC,3.90215,3.6876000000000007,5_+25_WLTC_02.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,70.48238027101235,49.46805247830474,97.68482592592596,0.0419703962811002,"[0.2500985773280049, -0.1985695455918891]","[66.10765443567983, 56.15520916885613]",0.008202831839690608
5,25,WLTC,3.6876000000000007,3.5408,5_+25_WLTC_03.csv,3.418968907407408,0.9936093876764712,OCV_5_+25.csv,49.46805247830474,29.53763659339136,97.68482592592596,0.03839559609538772,"[0.07958753359019875, -0.047803587437274184]","[65.68106853541192, 56.43165908438231]",0.0018803028060042197
1,30,impulse_72_s,4.11242,4.10518,1_+30_impulse_72_s_01.csv,3.293283212962965,0.9929996119291316,OCV_1_+30.csv,96.37128980485738,95.61419326256204,94.09380608465614,0.042596215183329345,"[0.024664374888715663, -0.013126123545940257]","[14.153070073907674, 5.412393121077792]",0.0019342136135059634
1,30,impulse_144_s,4.10518,4.0949100000000005,1_+30_impulse_144_s_02.csv,3.293283212962965,0.9929996119291316,OCV_1_+30.csv,95.61419326256204,94.21256093283928,94.09380608465614,0.04147772564918777,"[0.007847972685752238, 0.006606734427446968]","[38.78202516127709, 30.81408830693825]",0.000735163644889695
1,30,impulse_288_s,4.0949100000000005,4.080749999999999,1_+30_impulse_288_s_03.csv,3.293283212962965,0.9929996119291316,OCV_1_+30.csv,94.21256093283928,91.23652036461036,94.09380608465614,0.0410749099011463,"[-0.015022652697402869, 0.03213041668354234]","[62.60934216115765, 57.86501101378648]",0.001187406933257173
