bat_num,temp,profile,U_start_V,U_end_V,file_name,Q_Ah,eta,OCV_file_name,SOC_start,SOC_end,SOH
1,35,impulse_288_s,3.651040000000001,3.62762,1_+35_impulse_288_s_24.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,43.14092299028777,39.551345053189664,94.04143148148154
1,35,impulse_72_s,3.62762,3.62168,1_+35_impulse_72_s_25.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,39.551345053189664,38.584361602343236,94.04143148148154
1,35,impulse_144_s,3.62168,3.60561,1_+35_impulse_144_s_26.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,38.584361602343236,36.063613479198935,94.04143148148154
1,35,impulse_288_s,3.60561,3.57072,1_+35_impulse_288_s_27.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,36.063613479198935,31.666387468737298,94.04143148148154
1,35,UDDS,4.120559999999999,3.97902,1_+35_UDDS_01.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,96.91734711626324,77.16652868618402,94.04143148148154
1,35,UDDS,3.97902,3.78322,1_+35_UDDS_02.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,77.16652868618402,57.398747114755096,94.04143148148154
1,35,UDDS,3.78322,3.6253,1_+35_UDDS_03.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,57.398747114755096,39.16110840833772,94.04143148148154
1,35,NEDC,4.11324,3.9578800000000007,1_+35_NEDC_01.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,96.27748223356355,75.14800769831494,94.04143148148154
1,35,NEDC,3.9578800000000007,3.74611,1_+35_NEDC_02.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,75.14800769831494,53.89578809729121,94.04143148148154
1,35,NEDC,3.74611,3.5870400000000005,1_+35_NEDC_03.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,53.89578809729121,33.61463379091236,94.04143148148154
1,35,WLTC,4.113380000000001,3.9027,1_+35_WLTC_01.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,96.28752508839432,68.80840916984823,94.04143148148154
1,35,WLTC,3.9027,3.6829400000000008,1_+35_WLTC_02.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,68.80840916984823,47.28718734184002,94.04143148148154
1,35,WLTC,3.6829400000000008,3.5272999999999994,1_+35_WLTC_03.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,47.28718734184002,26.478594677498137,94.04143148148154
2,35,impulse_72_s,4.10656,4.09938,2_+35_impulse_72_s_01.csv,3.045937527777773,1.0,OCV_2_+35.csv,96.95565969892557,96.31382119036428,87.02678650793636
2,35,impulse_144_s,4.09938,4.08908,2_+35_impulse_144_s_02.csv,3.045937527777773,1.0,OCV_2_+35.csv,96.31382119036428,95.1309159197549,87.02678650793636
2,35,impulse_288_s,4.08908,4.0755,2_+35_impulse_288_s_03.csv,3.045937527777773,1.0,OCV_2_+35.csv,95.1309159197549,92.68758865044916,87.02678650793636
2,35,impulse_72_s,4.0755,4.071720000000001,2_+35_impulse_72_s_04.csv,3.045937527777773,1.0,OCV_2_+35.csv,92.68758865044916,91.71397854567518,87.02678650793636
2,35,impulse_144_s,4.071720000000001,4.058669999999999,2_+35_impulse_144_s_05.csv,3.045937527777773,1.0,OCV_2_+35.csv,91.71397854567518,87.70636370357107,87.02678650793636
2,35,impulse_288_s,4.058669999999999,4.01535,2_+35_impulse_288_s_06.csv,3.045937527777773,1.0,OCV_2_+35.csv,87.70636370357107,81.11046531063914,87.02678650793636
2,35,impulse_72_s,4.01535,4.00404,2_+35_impulse_72_s_07.csv,3.045937527777773,1.0,OCV_2_+35.csv,81.11046531063914,79.95469089486036,87.02678650793636
2,35,impulse_144_s,4.00404,3.98041,2_+35_impulse_144_s_08.csv,3.045937527777773,1.0,OCV_2_+35.csv,79.95469089486036,77.67337358725678,87.02678650793636
2,35,impulse_288_s,3.98041,3.93844,2_+35_impulse_288_s_09.csv,3.045937527777773,1.0,OCV_2_+35.csv,77.67337358725678,73.47429242677816,87.02678650793636
2,35,impulse_72_s,3.93844,3.9298,2_+35_impulse_72_s_10.csv,3.045937527777773,1.0,OCV_2_+35.csv,73.47429242677816,72.53323934780067,87.02678650793636
2,35,impulse_144_s,3.9298,3.91261,2_+35_impulse_144_s_11.csv,3.045937527777773,1.0,OCV_2_+35.csv,72.53323934780067,70.51935475209763,87.02678650793636
2,35,impulse_288_s,3.91261,3.87265,2_+35_impulse_288_s_12.csv,3.045937527777773,1.0,OCV_2_+35.csv,70.51935475209763,65.77765649500925,87.02678650793636
2,35,impulse_72_s,3.87265,3.85904,2_+35_impulse_72_s_13.csv,3.045937527777773,1.0,OCV_2_+35.csv,65.77765649500925,64.46684862305621,87.02678650793636
2,35,impulse_144_s,3.85904,3.83258,2_+35_impulse_144_s_14.csv,3.045937527777773,1.0,OCV_2_+35.csv,64.46684862305621,62.19870915922747,87.02678650793636
2,35,impulse_288_s,3.83258,3.78897,2_+35_impulse_288_s_15.csv,3.045937527777773,1.0,OCV_2_+35.csv,62.19870915922747,57.841493873451135,87.02678650793636
2,35,impulse_72_s,3.78897,3.77802,2_+35_impulse_72_s_16.csv,3.045937527777773,1.0,OCV_2_+35.csv,57.841493873451135,56.67486711574017,87.02678650793636
2,35,impulse_144_s,3.77802,3.7567600000000008,2_+35_impulse_144_s_17.csv,3.045937527777773,1.0,OCV_2_+35.csv,56.67486711574017,54.42998267033759,87.02678650793636
2,35,impulse_288_s,3.7567600000000008,3.7142399999999993,2_+35_impulse_288_s_18.csv,3.045937527777773,1.0,OCV_2_+35.csv,54.42998267033759,50.0332338532367,87.02678650793636
2,35,impulse_72_s,3.7142399999999993,3.704,2_+35_impulse_72_s_19.csv,3.045937527777773,1.0,OCV_2_+35.csv,50.0332338532367,48.968154009319534,87.02678650793636
2,35,impulse_144_s,3.704,3.68494,2_+35_impulse_144_s_20.csv,3.045937527777773,1.0,OCV_2_+35.csv,48.968154009319534,46.91706138413394,87.02678650793636
2,35,impulse_288_s,3.68494,3.651580000000001,2_+35_impulse_288_s_21.csv,3.045937527777773,1.0,OCV_2_+35.csv,46.91706138413394,42.94975524063445,87.02678650793636
2,35,impulse_72_s,3.651580000000001,3.64424,2_+35_impulse_72_s_22.csv,3.045937527777773,1.0,OCV_2_+35.csv,42.94975524063445,42.010252496218236,87.02678650793636
